"comment","label"
"绿 心 奇异 果",0
"黄 心 奇异 果",0
"绿 心 奇异 果",0
"红心 奇异 果",0
"佳沛 绿 奇异 果 个 装",0
"葡萄",0
"石榴",0
"本地 红 提",0
"黄 圣女 果",0
"本地 黑 提",0
"牛奶果",0
"磨盘柿",0
"玫瑰 香 葡萄",0
"红皮 香蕉",0
"樱桃",0
"乒乓 葡萄",0
"青 甘蔗",0
"甜角",0
"月柿",0
"无籽 葡萄",0
"盒装 无花果",0
"玛奶提",0
"人参 果",0
"猕猴桃",0
"番荔枝",0
"珠柿",0
"炮弹柿",0
"红 香 草莓",0
"百 香 果",0
"菠萝",0
"桑果",0
"香水 菠萝",0
"白 葡萄",0
"菠萝",0
"新西兰 奇异莓",0
"彩食 鲜红 提",0
"彩食 鲜 车厘子",0
"南非 无籽 红 提",0
"佳沛 金 奇异 果",0
"佳沛 绿 奇异 果 个 装",0
"牛油 果粒 约 份",0
"榴莲份",0
"越南 白 心 火龙果 粒",0
"进口 红心 火龙果",0
"百 香 果",0
"台湾 凤梨 粒",0
"黑莓",0
"红树莓",0
"菠萝",0
"黑提",0
"美人 提",0
"桑果",0
"巨峰 葡萄",0
"雪莲 果",0
"台湾 杨桃",0
"凤梨",0
"台湾 珍珠 芭乐",0
"猕猴桃",0
"释迦",0
"金 奇异 果",0
"凤梨",0
"菠萝蜜",0
"无花果",0
"蓝莓",0
"牛油果",0
"无籽 红 提",0
"本地 黑 提",0
"月柿",0
"甘蔗",0
"蛇皮 果",0
"绿 奇异 果",0
"车 厘子",0
"火龙果",0
"珍珠 小 西红柿",0
"盒装 草莓",0
"金钱柿",0
"白 提",0
"本地 无籽 红 提",0
"千禧 小 西红柿",0
"香水 菠萝",0
"桑果",0
"台湾 特级 牛奶 凤梨",0
"太阳果",0
"太阳果",0
"皇帝 蕉",0
"香甜 脆柿",0
"米蕉",0
"火 参 果",0
"马蹄",0
"杨桃",0
"白 葡萄",0
"葡萄",0
"甘蔗",0
"国产车 厘子",0
"红心 芭乐",0
"青 提",0
"红 提",0
"小 西红柿",0
"奇异 果",0
"台湾 莲雾",0
"菠萝",0
"山竹",0
"国产 红心 猕猴桃",0
"百 香 果",0
"石榴",0
"火龙果",0
"香蕉",0
"徐香 猕猴桃",0
"本地 芭乐",0
"榴莲",0
"金 灯果",0
"人参 果娃",0
"本地 红 提",0
"草莓",0
"树莓",0
"木瓜",0
"本地 青提",0
"玛奶提",0
"红心 火龙果",0
"人参 果",0
"佳沛 甜心 奇异 果",0
"佳沛 金 奇异 果王",0
"佳沛 绿 奇异 果",0
"佳沛 金 奇异 果",0
"温克 提子",0
"黄 圣女 果",0
"户 太 八号 葡萄",0
"特特 香蕉",0
"国产车 厘子",0
"莲雾",0
"佳沛 金 奇异 果",0
"佳沛 绿 奇异 果 个 装",0
"佳沛 新西兰 金 奇异 果 个 装",0
"佳沛 盒装 绿 奇异 果 粒 装",0
"彩食 鲜红 提",0
"彩食鲜 皇帝 蕉",0
"彩食鲜 火龙果",0
"彩食鲜 青提",0
"彩食 鲜红 心 火龙果",0
"彩食鲜 精品 香蕉",0
"彩食鲜 千禧 果",0
"彩食 鲜红 心 木瓜",0
"彩食鲜 木瓜",0
"彩食 鲜 牛油果",0
"彩食鲜 太阳果",0
"彩食 鲜 黄 心 奇异 果",0
"彩食 鲜绿 奇异 果",0
"精选 百 香 果",0
"精选 千禧 小 西红柿",0
"进口 香蕉",0
"勐源 凤梨",0
"红树莓",0
"黑莓",0
"猕猴桃",0
"国产车 厘子 约 份",0
"皇帝 蕉约份",0
"牛油 果 约 个",0
"本地 黑 提 约 份",0
"千禧 小 西红柿",0
"山竹",0
"红心 火龙果 约份",0
"莲雾",0
"红 提 约 份",0
"小 西红柿",0
"火龙果 约份",0
"榴莲 约 个",0
"木瓜 份",0
"特特 香蕉",0
"百 香 果",0
"凤梨",0
"菠萝",0
"香蕉",0
"石榴",0
"本地 红 提",0
"葡萄",0
"巨峰 葡萄",0
"本地 无籽 红 提",0
"香甜 脆柿",0
"太阳 果 约 份",0
"台湾 杨桃 约 份",0
"草莓",0
"红 提",0
"莲雾",0
"火龙果 约份",0
"红心 火龙果",0
"香水 菠萝",0
"香蕉 约 份",0
"山竹 约 份",0
"千禧 小 西红柿",0
"木瓜 约 份",0
"皇帝 蕉",0
"草莓",0
"彩食鲜 千禧 果",0
"彩食 鲜 牛油果",0
"百 香 果 约 份",0
"太阳果",0
"牛油果",0
"本地 黑 提",0
"凤梨",0
"释迦",0
"特特 香蕉",0
"榴莲",0
"台湾 杨桃 约 份",0
"菠萝蜜 约 份",0
"青 提",0
"果盘 菠萝蜜 肉约份",0
"彩食鲜 圣女 果业 务包",0
"彩食鲜 火龙果 礼盒",0
"彩食 鲜红 心 火龙果",0
"彩食鲜 精品 香蕉",0
"彩食鲜 千禧 果",0
"彩食 鲜红 心 木瓜",0
"彩食鲜 木瓜",0
"彩食 鲜 凤梨",0
"彩食 鲜 百 香 果",0
"彩食 鲜 蓝莓",0
"彩食 鲜 黄 心 奇异 果",0
"彩食 鲜绿 奇异 果",0
"彩食 鲜 草莓",0
"菠萝蜜 肉",0
"小 木瓜",0
"红心 奇异 果",0
"米蕉",0
"超甜蕉",0
"融安 脆皮 金桔",0
"爱妃 苹果",0
"牛油 果 牛奶",0
"红 蛇 果",0
"贵妃 芒果",0
"龙贡",0
"红皮 香蕉",0
"红 圣女 果",0
"速冻 榴莲 肉",0
"菠萝蜜",0
"黄 心 奇异 果",0
"盒装 草莓",0
"凤梨",0
"甘蔗",0
"牛油果",0
"美人 提",0
"珠柿",0
"香甜 脆柿",0
"芭乐",0
"本地 青提",0
"玫瑰 香 葡萄",0
"国产车 厘子",0
"红心 火龙果",0
"菠萝",0
"本地 红 提",0
"新西兰 金 奇异 果",0
"莲雾",0
"国产 香蕉 约",0
"蓝莓",0
"释迦",0
"巨峰 葡萄",0
"猕猴桃",0
"乒乓 葡萄",0
"白 心 火龙果",0
"金 奇异 果",0
"桑果",0
"进口 香蕉",0
"杨桃",0
"马蹄",0
"圣女果",0
"香水 菠萝",0
"佳沛 绿果",0
"澳洲 车 厘子",0
"草莓",0
"本地 黑 提",0
"红 提",0
"凤梨",0
"车 厘子",0
"皇帝 蕉",0
"山竹",0
"木瓜",0
"榴莲",0
"澳洲 车 厘子",0
"彩食 鲜 车厘子",0
"澳洲 车 厘子 礼盒",0
"菱角",0
"玫瑰 香 葡萄",0
"伊顿 猕猴桃",0
"会理 石榴",0
"红心 木瓜",0
"迷彩 小 西红柿",0
"甜角",0
"速冻 榴莲 肉",0
"山竹",0
"依顿 徐香 猕猴桃",0
"铜川 玻璃 温室 草莓",0
"铜川 玻璃 温室 草莓",0
"彩食 鲜 小 木瓜",0
"彩食鲜 甘蔗",0
"速冻 榴莲 肉",0
"彩食 鲜 车厘子",0
"乒乓 葡萄",0
"湿 花生",0
"美早 樱桃份",0
"澳洲 车 厘子",0
"佳沛 金 奇异 果粒",0
"彩食 鲜绿 奇异 果",0
"彩食鲜 圣女果",0
"彩食 鲜 车 厘子 礼盒",0
"彩食 鲜 黄 心 奇异 果",0
"彩食鲜 火龙果 礼盒",0
"彩食鲜 莲雾 礼盒",0
"彩食 鲜红 提 礼盒",0
"彩食 鲜绿 奇异 果",0
"彩食鲜 甜心 奇异 果",0
"彩食鲜 国产 猕猴桃",0
"依 顿 红心 猕猴桃",0
"彩食鲜 进口 柠檬",0
"彩食 鲜 黄 心 奇异 果",0
"彩食 鲜绿 奇异 果",0
"彩食 鲜 黑 提",0
"彩食鲜 葡萄",0
"彩食 鲜 人参 果",0
"彩食鲜 石榴",0
"彩食 鲜 凤梨",0
"彩食 鲜 百 香 果",0
"番荔枝",0
"榴莲",0
"智利 牛油 果",0
"彩食鲜 圣女果",0
"彩食鲜 国产 猕猴桃",0
"彩食鲜 进口 柠檬",0
"软柿",0
"彩食鲜 甜心 奇异 果",0
"彩食鲜 葡萄",0
"彩食 鲜绿 奇异 果",0
"彩食 鲜 黑 提",0
"彩食 鲜绿 奇异 果",0
"彩食 鲜 人参 果",0
"依 顿 红心 猕猴桃",0
"彩食 鲜 黄 心 奇异 果",0
"彩食鲜 石榴",0
"彩食 鲜 凤梨",0
"彩食 鲜 百 香 果",0
"彩食鲜 火龙果 礼盒",0
"彩食 鲜 黄 心 奇异 果",0
"彩食鲜 莲雾 礼盒",0
"彩食 鲜绿 奇异 果",0
"彩食 鲜红 提 礼盒",0
"彩食 鲜 车 厘子 礼盒",0
"彩食 鲜 蓝莓",0
"佳沛 金 奇异 果",0
"进口 红 提",0
"新西兰 车厘子",0
"进口 皇帝 蕉",0
"佳沛 绿 奇异 果",0
"佳沛 金 奇异 果粒",0
"佳沛 绿 奇异 果",0
"佳沛 绿 奇果 王 粒",0
"佳沛 金 奇异 果",0
"木瓜",0
"山竹 a",0
"彩食鲜 柠檬",0
"彩食 鲜红 提",0
"彩食鲜 火龙果",0
"彩食鲜 圣女果",0
"彩食 鲜 黑 提",0
"彩食鲜 皇帝 蕉",0
"彩食鲜 青提",0
"彩食鲜 国产 猕猴桃",0
"彩食鲜 葡萄",0
"麒麟 果",0
"红树莓",0
"黑莓",0
"越南 红心 火龙果 粒",0
"长柄 草莓",0
"红颜 草莓",0
"佳沃 金 枕 榴莲",0
"佳沃 金 枕 榴莲",0
"泰国 榴莲 王",0
"磨盘柿",0
"珠柿",0
"沙县柿",0
"青 甘蔗",0
"巨峰 葡萄 kg",0
"佳沛 金 奇异 果粒",0
"牛油 果粒",0
"南非 无籽 红 提",0
"南非 无籽 黑 提",0
"越南 白 心 火龙果 粒",0
"台湾 凤梨 粒",0
"超大 百 香 果 粒",0
"蓝莓",0
"红心 火龙果",0
"台湾 莲雾 粒约份",0
"凤梨个",0
"猕猴桃 约 份",0
"释迦 约 份",0
"牛油 果 个",0
"千禧 小 西红柿 约 份",0
"杨桃 约 份",0
"本地 青提 约 份",0
"红 提 约 份",0
"小 西红柿 约 份",0
"山竹 约 份",0
"百 香 果 个",0
"火龙果 份",0
"香蕉 份",0
"榴莲 个",0
"草莓 约 份",0
"木瓜 约 份",0
"进口 红心 火龙果 份",0
"特特 香蕉 份",0
"本地 芭乐 约 份",0
"菠萝蜜 肉约份",0
"人参 果约份",0
"蓝莓盒",0
"千禧 小 西红柿",0
"百 香 果 粒 装",0
"佳沃 蓝莓",0
"本地 芭乐粒约份",0
"火焰 红",0
"铅笔盒 草莓",0
"铅笔盒 草莓",0
"铅笔盒 草莓",0
"精选 国产车 厘子 大 果 约 份",0
"彩食鲜 千禧 果约份",0
"彩食 鲜红 提 份",0
"彩食鲜 精品 香蕉 约 份",0
"彩食鲜 精品 香蕉",0
"蓝莓",0
"泰国 金枕 榴莲",0
"佳沛 金 奇异 果粒",0
"佳沛 绿 奇异 果",0
"红袖 小 西红柿",0
"贝拉 小 西红柿",0
"依顿 徐香 猕猴桃 专供",0
"车 厘子 xl",0
"会理 石榴",0
"蓝莓",0
"夏 黑 葡萄",0
"金 枕 榴莲",0
"美早 樱桃",0
"凤梨",0
"现切 凤梨肉",0
"盒装 草莓 盒",0
"本地 无籽 红 提 份",0
"彩食 鲜 黑 提 份",0
"泰国 金枕 榴莲",0
"都 乐超甜蕉",0
"马蹄",0
"杨桃",0
"青 提",0
"红 提",0
"山竹",0
"火龙果",0
"红心 火龙果",0
"猕猴桃",0
"黑提",0
"释迦",0
"绿 奇异 果",0
"国产车 厘子",0
"黄千禧 小 西红柿",0
"彩食 鲜 袋装 圣女 果",0
"草莓 大",0
"蛋黄 小 西红柿",0
"依顿 猕猴桃",0
"正柿",0
"火龙果",0
"千 佛手",0
"菲律宾 香蕉",0
"台湾 红心 芭乐粒",0
"木瓜",0
"佳沛 金 奇异 果粒",0
"辽宁 蓝莓",0
"千禧 小 西红柿 份",0
"树上 熟 木瓜",0
"树上 熟 木瓜",0
"小 西红柿 约 份",0
"山竹",0
"百 香 果",0
"火龙果 约份",0
"榴莲",0
"草莓 约 份",0
"木瓜",0
"红心 火龙果 不少 于 份",0
"莲雾",0
"台湾 杨桃 约 份",0
"凤梨 约 份",0
"猕猴桃",0
"太阳果",0
"皇帝 蕉",0
"米蕉约份",0
"菠萝蜜 约 份",0
"牛油果",0
"本地 黑 提 约 份",0
"千禧 小 西红柿",0
"彩食鲜 千禧 果约份",0
"香水 菠萝 约 份",0
"释迦 约 份",0
"国产车 厘子 约 份",0
"彩食 鲜 牛油 果 约 份",0
"彩食鲜 太阳 果 约 份",0
"泰国 山竹",0
"车 厘子",0
"半边天 香蕉",0
"木瓜",0
"番荔枝",0
"马蹄",0
"杨桃",0
"葡萄",0
"青 提",0
"红 提",0
"小 西红柿",0
"菠萝",0
"山竹",0
"百 香 果",0
"石榴",0
"火龙果",0
"香蕉",0
"本地 芭乐",0
"榴莲",0
"本地 红 提",0
"草莓",0
"木瓜",0
"红心 火龙果",0
"黄 圣女 果",0
"特特 香蕉",0
"进口 莲雾",0
"凤梨",0
"国产 猕猴桃",0
"菱角",0
"香水 菠萝",0
"皇帝 蕉",0
"香甜 脆柿",0
"黑提",0
"桑果",0
"巨峰 葡萄",0
"雪莲 果",0
"释迦",0
"蓝莓 约 份",0
"牛油果",0
"无籽 红 提",0
"本地 黑 提",0
"月柿",0
"蛇皮 果",0
"玫瑰 香 葡萄",0
"进口车 厘子",0
"本地 无籽 红 提",0
"千禧 小 西红柿",0
"菠萝蜜",0
"火 参 果",0
"菠萝蜜 肉盒",0
"澳洲 车 厘子 礼盒",0
"会理 石榴",0
"脐橙份",0
"车 厘子份",0
"正牌 金 枕 榴莲",0
"正牌 金 枕 榴莲",0
"佳沛 绿 奇异 果",0
"美国 无籽 红 提",0
"佳沛 绿 奇果 王 粒",0
"冠熟 木瓜",0
"彩食鲜 越南 红心 火龙果",0
"彩食 鲜 蓝莓份",0
"彩食 鲜绿 奇异 果 个 盒 单 果约",0
"彩食鲜 青提份",0
"彩食 鲜 海南 火龙果",0
"台湾 红心 芭乐粒",0
"菲律宾 香蕉",0
"山竹 a",0
"石榴",0
"无籽 黑 提",0
"百 香 果",0
"菠萝蜜 肉",0
"草莓 约 份",0
"国产车 厘子 约 份",0
"国产 红 提",0
"国产 猕猴桃 约 份",0
"国产 青提",0
"红心 火龙果",0
"皇帝 蕉约份",0
"巨 丰 葡萄 约",0
"木瓜 约",0
"葡萄份",0
"千禧 小 西红柿",0
"特级 香蕉 约",0
"香蕉",0
"杨桃 约 份",0
"火龙果 约",0
"进口 凤梨 约 份",0
"进口 莲雾 约 份",0
"进口 释迦份",0
"进口 台湾 珍珠 芭乐 约 份",0
"牛油果",0
"山竹 约 份",0
"太阳 果 约 份",0
"特级 红 提 约 份",0
"特级 榴涟约",0
"特级 青提 约 份",0
"特级 无核 提份",0
"特级 红提",0
"小 西红柿 约 份",0
"山竹 约",0
"火龙果",0
"香蕉",0
"榴莲",0
"红心 火龙果",0
"莲雾 三个",0
"皇帝 蕉约份",0
"蓝梅约",0
"佳沛 绿 奇异 果",0
"帝王 蕉约份",0
"国产 猕猴桃",0
"国产 黑 提",0
"佳沛 金 奇异 果 个",0
"香甜 脆 柿约份",0
"国产 红心 猕猴桃 约 份",0
"玛奶提约",0
"石榴 约 份",0
"国产 红 提",0
"凤梨份",0
"盒装 草莓 约 盒",0
"千禧 小 西红柿",0
"台湾 杨桃 约 份",0
"进口车 厘子",0
"木瓜",0
"牛油 果 约 份",0
"菠萝蜜 约 份",0
"彩食 鲜红 提",0
"彩食 鲜红 提",0
"彩食鲜 冰糖 心 木瓜",0
"彩食鲜 马蹄",0
"彩食鲜 本地 无籽 红 提",0
"彩食鲜 本地 无籽 红 提",0
"彩食鲜 马蹄",0
"彩食鲜 火龙果",0
"彩食鲜 冰糖 心 木瓜",0
"彩食鲜 火龙果",0
"新西兰 佳沛 绿 奇异 果粒",0
"海南 象牙 芒果",0
"越南 澳 芒粒",0
"金煌 芒果",0
"炮弹柿",0
"西瓜 果盘",0
"鲜榨 橙汁",0
"鲜榨 西瓜汁",0
"鲜榨 苹果 胡萝卜汁",0
"凤梨 果盘",0
"芒果 果盘",0
"木瓜 果盘",0
"柚子 果盘",0
"美国 新奇 士 脐橙 粒装",0
"大 樱桃份",0
"火 参 果",0
"黄 心 奇异 果",0
"绿 心 奇异 果",0
"红心 奇异 果",0
"千禧 小 西红柿",0
"马蹄",0
"沙县柿",0
"小 木瓜",0
"半边天 香蕉",0
"桑果",0
"金 奇异 果",0
"凤梨",0
"蓝莓",0
"月柿",0
"红心 奇异 果",0
"绿 奇异 果",0
"盒装 草莓",0
"龙贡",0
"徐香 猕猴桃",0
"美国 红 提",0
"人心果",0
"奶香果",0
"辽宁 葡萄",0
"台湾 莲雾 粒",0
"台湾 红心 芭乐粒",0
"冻 榴莲 肉",0
"榴莲 干",0
"海南 莲雾 粒",0
"紫色 番茄",0
"美国 无籽 红 提",0
"美国 无籽 黑 提",0
"牛油 果粒",0
"红妃 番茄",0
"人参 果娃",0
"树莓",0
"牛油果",0
"蛇皮 果",0
"黑莓",0
"火龙果",0
"紫 番茄",0
"百 香 果",0
"台湾 珍珠 芭乐",0
"牛油果",0
"冠熟 木瓜",0
"佳沛 甜心 奇异 果",0
"佳沛 绿 奇异 果粒",0
"佳沛 金 奇异 果粒",0
"无土 栽培 草莓",0
"黑 美人 提",0
"湿 花生",0
"云南 红 树莓",0
"凤梨 礼盒",0
"盒装 无花果",0
"红树莓",0
"车 厘子 礼盒",0
"榴莲",0
"金果王 个 装",0
"佳沛 金 奇异 果 王 粒",0
"巨人 牛油 果",0
"菠萝",0
"菱角",0
"炮弹柿",0
"火龙果",0
"太阳果",0
"香甜 脆柿",0
"菠萝蜜 肉",0
"台湾 木瓜",0
"冰川 红提",0
"超甜蕉",0
"海南 象牙 芒果",0
"越南 澳 芒粒",0
"台湾 莲雾 粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 金 奇异 果",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"巨峰 葡萄",0
"龙贡",0
"盒装 无籽 葡萄 kg",0
"盒装 小 西红柿",0
"彩食鲜 圣女 果业 务包",0
"彩食鲜 木瓜",0
"海南 金煌 芒果 粒",0
"新西兰 佳沛 绿 奇异 果粒",0
"蓝莓",0
"红心 芭乐",0
"黑 美人 提",0
"榴莲",0
"宝石 球 榴莲",0
"澳芒",0
"优选 泰国 山竹 a级",0
"美国 无籽 红 提",0
"海南 皇帝 蕉",0
"宝石 球 榴莲",0
"宝石 球 榴莲",0
"榴莲",0
"本地 黑 提",0
"巨峰 葡萄",0
"美国 血橙",0
"巨峰 葡萄",0
"云南 红 树莓",0
"小 西红柿 约 份",0
"山竹 约 份",0
"百 香 果 约 份",0
"火龙果 约份",0
"榴莲 约 份",0
"木瓜 约 份",0
"红心 火龙果 约份",0
"莲雾 约 份",0
"凤梨 约 份",0
"猕猴桃 约 份",0
"皇帝 蕉约份",0
"牛油 果 约 份",0
"千禧 小 西红柿 约 份",0
"释迦 约 份",0
"优选 泰国 山竹",0
"海南 皇帝 蕉",0
"巨峰 葡萄",0
"美国 无籽 红 提",0
"巨峰 葡萄份",0
"玫瑰 香 葡萄份",0
"本地 红 提",0
"鲜榨 果汁 凤梨汁",0
"国产 黑 提 份",0
"车 厘子 约 份",0
"杨桃",0
"青 提",0
"佳沛 绿 奇异 果",0
"盒装 黄 圣女 果",0
"盒装 黄 圣女 果kg",0
"山竹",0
"进口 香蕉",0
"进口 帝王蕉",0
"香水 菠萝",0
"绿 奇异 果 个",0
"车厘 子金 奇果",0
"绿 奇异 果",0
"红心 芭乐",0
"红心 芭乐",0
"甲壳素 葡萄",0
"草莓",0
"樱桃",0
"红 提",0
"贝蓝帝 有机 蓝莓",0
"玫瑰 香 葡萄",0
"国产 红心 火龙果",0
"国产 红心 火龙果",0
"小 西红柿 中",0
"香水 菠萝",0
"伊顿 猕猴桃",0
"菠萝蜜",0
"宝石 球 榴莲",0
"榴莲",0
"榴莲",0
"宝石 球 榴莲",0
"泰国 金枕 榴莲 个 装",0
"巨 丰 葡萄 约 份",0
"佳沛 金 奇异 果 个 份",0
"本地 红 提",0
"进口 红心 火龙果",0
"榴莲",0
"去皮 马蹄",0
"去皮 马蹄",0
"去皮 马蹄",0
"莓草",0
"黄樱桃",0
"红心 芭乐",0
"本地 红 提 约 份",0
"巨峰 葡萄 约 份",0
"国产 香蕉",0
"白 心 火龙果",0
"进口 香蕉",0
"红心 火龙果",0
"黄 心 奇异 果",0
"盒装 草莓",0
"凤梨",0
"甘蔗",0
"珠柿约",0
"美人 提约",0
"石榴",0
"香甜 脆柿",0
"芭乐",0
"玫瑰 香 葡萄",0
"无籽 红 提",0
"本地 青提",0
"杨桃",0
"新西兰 金 奇异 果",0
"佳沛 绿果",0
"国产车 厘子",0
"菠萝",0
"金 奇异 果",0
"澳洲 车 厘子",0
"车 厘子",0
"本地 红 提",0
"蓝莓",0
"巨峰 葡萄",0
"马蹄",0
"奇异 果",0
"桑果",0
"牛油果",0
"青 提",0
"猕猴桃",0
"圣女果",0
"榴莲",0
"凤梨",0
"木瓜",0
"草莓",0
"山竹",0
"香水 菠萝",0
"红 提",0
"本地 黑 提",0
"释迦",0
"莲雾",0
"美国 车 厘子",0
"佳沛 金 奇异 果粒",0
"彩食鲜 圣女果",0
"彩食鲜 千禧 小 柿子",0
"彩食 鲜绿 奇异 果",0
"彩食鲜 火龙果 礼盒",0
"彩食鲜 进口 柠檬",0
"彩食鲜 圣女果",0
"彩食 鲜红 提",0
"彩食 鲜 黑 提",0
"彩食鲜 皇帝 蕉",0
"彩食鲜 火龙果",0
"彩食鲜 葡萄",0
"彩食鲜 国产 猕猴桃",0
"彩食鲜 青提",0
"进口 红心 火龙果",0
"彩食鲜 精品 香蕉",0
"彩食鲜 千禧 果",0
"彩食 鲜红 心 木瓜",0
"彩食鲜 木瓜",0
"台湾 凤梨",0
"彩食 鲜 百 香 果",0
"蓝莓",0
"彩食 鲜 黄 心 奇异 果",0
"佳沛 绿 奇异 果粒",0
"彩食 鲜 草莓",0
"彩食 鲜 小 木瓜",0
"彩食鲜 甘蔗",0
"彩食 鲜红 提",0
"冰糖 心 木瓜",0
"彩食鲜 马蹄",0
"彩食鲜 千禧 小 西红柿",0
"彩食鲜 圣女果",0
"彩食 鲜 车厘子",0
"国产车 厘子 约 份",0
"乒乓 葡萄",0
"巨峰 葡萄 约 份",0
"夏 黑 葡萄 约 份",0
"香蕉",0
"美早 樱桃",0
"美早 樱桃",0
"美早 樱桃",0
"去皮 马蹄",0
"特级 香蕉 约 份",0
"国产车 厘子",0
"乒乓 葡萄",0
"本地 青提",0
"红心 木瓜",0
"黑莓",0
"本地 蓝莓",0
"伊顿 猕猴桃",0
"彩食 鲜 蓝莓",0
"彩食鲜 椰皇",0
"彩食鲜 本地 无籽 红 提",0
"彩食鲜 玫瑰 香 葡萄",0
"彩食鲜 巨峰 葡萄",0
"彩食鲜 进口橙",0
"彩食鲜 白梨",0
"彩食 鲜 草莓",0
"彩食鲜 妃子 笑 荔枝",0
"彩食鲜 千禧 果份",0
"彩食鲜 玫瑰 香 葡萄",0
"彩食鲜 巨峰 葡萄",0
"彩食鲜 进口橙",0
"彩食鲜 白梨",0
"彩食 鲜 草莓",0
"彩食鲜 妃子 笑 荔枝",0
"彩食 鲜 台农 芒果",0
"彩食鲜 椰皇",0
"火龙果 个份",0
"一 级 车厘子",0
"一 级 黑 提",0
"红 提子",0
"无籽 红 提",0
"无籽 青提",0
"红心 火龙果",0
"蓝莓",0
"台湾 特级 珍珠 芭乐",0
"台湾 红 龙 杨桃",0
"台湾 特级 木瓜",0
"一 级 山竹",0
"一 级 金枕 榴莲",0
"特选 莲雾",0
"进口 金 奇异 果",0
"特级 金 奇异 果",0
"特级 奇异果",0
"特级 进口 奇异果",0
"特选 火龙果",0
"蛇皮 果",0
"台湾 释迦",0
"牛油果",0
"彩食 鲜 牛油果",0
"彩食 鲜 百 香 果",0
"彩食 鲜 台湾 凤梨",0
"彩食 鲜 龙宫 果",0
"彩食鲜 巨峰 葡萄",0
"彩食鲜 玫瑰 香 葡萄",0
"特选 木瓜",0
"贵妃 芒果",0
"龙贡",0
"超甜蕉",0
"彩食 鲜 海南 火龙果 约份",0
"巨峰 葡萄",0
"芒果 果盘",0
"木瓜 果盘",0
"凤梨 果盘",0
"西瓜汁",0
"西瓜 果盘",0
"泰国 金柚 果盘",0
"澳芒",0
"巨峰 葡萄",0
"榴莲 约",0
"彩食 鲜红 心 火龙果",0
"巨峰 葡萄 约 份",0
"彩食 鲜 袋装 香蕉",0
"彩食 鲜 袋装 香蕉",0
"彩食 鲜 袋装 香蕉",0
"彩食 鲜 袋装 香蕉",0
"蓝莓",0
"蓝莓 盒装",0
"蓝莓 约 盒",0
"杨梅",0
"本地 红 提",0
"现切 香水 菠萝 肉",0
"香水 菠萝",0
"巨峰 葡萄",0
"黑莓",0
"黑莓",0
"巨峰 葡萄",0
"彩食 鲜红 提",0
"彩食鲜 冰糖 心 木瓜",0
"彩食鲜 本地 红 提",0
"彩食 鲜 佳沛 金 奇异 果",0
"彩食 鲜 佳沛 绿 奇异 果",0
"彩食 鲜 龙贡",0
"福安 象环 巨峰 葡萄",0
"小 台 农 芒果",0
"彩食鲜 木瓜 份",0
"红心 芭乐",0
"进口 红心 火龙果",0
"鲜 枸杞",0
"皇帝 蕉约份",0
"葡萄 约 份",0
"本地 黑 提 约 份",0
"佳沛 金 奇异 果粒",0
"佳沛 绿 奇异 果",0
"佳沛 金 奇异 果",0
"佳沛 绿 奇异 果",0
"佳沛 新西兰 金 奇异 果 个 装",0
"佳沛 盒装 绿 奇异 果 粒 装",0
"彩食鲜 青提",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"佳沛 金 奇异 果 原 箱粒",0
"佳沛 绿 奇异 果 原 箱粒",0
"进口 皇帝 蕉",0
"进口 皇帝 蕉",0
"进口 香蕉",0
"国产 红心 火龙果 份",0
"沙县柿",0
"盒装 红 圣女 果kg",0
"车 厘子",0
"特特 香蕉",0
"彩食鲜 火龙果",0
"巨峰 葡萄",0
"小 台 农 芒果",0
"金 灯果",0
"彩食 鲜 香蕉 业务 包",0
"车 厘子",0
"铅笔盒 草莓",0
"贵妃 芒果盒",0
"龙贡盒",0
"苹果 胡萝卜汁",0
"青瓜汁",0
"柳 橙汁",0
"超 甜 蕉份",0
"彩食 鲜 大 台农 芒果",0
"彩食 鲜 小 台 农 芒果",0
"盒装 精品 千禧 小 西红柿",0
"彩食鲜 本地 红 提",0
"彩食 鲜 袋装 香蕉",0
"鲜榨 青瓜 雪梨汁",0
"彩食 鲜 蓝莓盒",0
"车 厘子",0
"超甜蕉",0
"进口车 厘子",0
"火 参 果",0
"盒装 精品 千禧 小 西红柿",0
"彩食 鲜 车厘子",0
"彩食 鲜 黄 心 奇异 果",0
"彩食鲜 圣女果",0
"彩食 鲜绿 奇异 果",0
